"longitude","latitude","sst_celsius"
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.8,12.9
-8.1,47.8,13
-8.1,47.8,12.8
-8.1,47.8,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.8,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.7
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.8,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8.1,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.8,12.9
-8,47.8,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.9
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.8
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8,47.9,12.7
-8.1,47.9,12.7
-8.1,47.9,12.7
-8.1,47.9,12.7
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.1,47.9,12.6
-8.2,47.9,12.7
-8.2,47.9,12.7
-8.2,47.9,12.7
-8.2,47.9,12.6
-8.2,47.9,12.6
-8.2,47.9,12.6
-8.2,47.9,12.6
-8.2,47.9,12.7
-8.2,47.9,12.7
-8.2,47.9,12.7
-8.2,47.9,12.7
-8.2,47.9,12.7
-8.2,47.9,12.7
-8.2,48,12.7
-8.2,48,12.7
-8.2,48,12.7
-8.2,48,12.7
-8.2,48,12.7
-8.2,48,12.7
-8.2,48,12.7
-8.2,48,12.7
-8.2,48,12.7
-8.2,48,12.8
-8.2,48,12.8
-8.3,48,12.8
-8.3,48,12.7
-8.3,48,12.7
-8.3,48,12.7
-8.3,48,12.7
-8.3,48,12.7
-8.3,48,12.8
-8.3,48,12.8
-8.3,48,12.8
-8.3,48.1,12.7
-8.3,48.1,12.7
-8.3,48.1,12.8
-8.3,48.1,12.8
-8.3,48.1,12.7
-8.4,48.1,12.7
-8.3,48.1,12.7
-8.3,48.1,12.7
-8.4,48.1,12.7
-8.4,48.1,12.7
-8.4,48.1,12.7
-8.4,48.1,12.7
-8.4,48.1,12.8
-8.4,48.1,12.8
-8.4,48.1,12.7
-8.4,48.1,12.7
-8.4,48.1,12.7
-8.4,48.1,12.7
-8.5,48.1,12.7
-8.5,48.1,12.7
-8.5,48.1,12.7
-8.5,48.1,12.7
-8.5,48.1,12.7
-8.5,48.1,12.8
-8.5,48.1,12.7
-8.5,48.1,12.7
-8.5,48.1,12.6
-8.5,48.1,12.5
-8.5,48.1,12.6
-8.5,48.1,12.7
-8.5,48.1,12.7
-8.5,48.1,12.7
-8.5,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.8
-8.6,48.1,12.8
-8.6,48.1,12.8
-8.6,48.1,12.8
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.6
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.7
-8.6,48.1,12.6
-8.6,48.1,12.6
-8.6,48.1,12.6
-8.6,48.1,12.6
-8.6,48.1,12.6
-8.6,48.1,12.6
-8.6,48.1,12.6
-8.6,48,12.7
-8.7,48,12.7
-8.7,48,12.7
-8.6,48,12.7
-8.6,48,12.7
-8.7,48,12.7
-8.7,48,12.7
-8.6,48,12.7
-8.6,48,12.7
-8.6,48,12.7
-8.6,48,12.7
-8.6,48,12.7
-8.6,48,12.7
-8.6,48,12.7
-8.7,48,12.7
-8.6,48,12.6
-8.6,48,12.6
-8.6,48,12.6
-8.6,48,12.7
-8.6,47.9,12.7
-8.6,47.9,12.7
-8.6,47.9,12.7
-8.6,47.9,12.7
-8.6,47.9,12.6
-8.6,47.9,12.6
-8.6,47.9,12.6
-8.6,47.9,12.6
-8.6,47.9,12.6
-8.6,47.9,12.6
-8.6,47.9,12.6
-8.6,47.9,12.7
-8.6,47.9,12.7
-8.7,47.9,12.6
-8.7,47.9,12.6
-8.7,47.9,12.6
-8.6,47.9,12.6
-8.7,47.9,12.6
-8.7,47.9,12.6
-8.7,47.9,12.6
-8.7,47.9,12.6
-8.7,47.9,12.5
-8.7,47.9,12.5
-8.7,47.9,12.5
-8.7,47.9,12.5
-8.7,47.9,12.5
-8.7,47.9,12.5
-8.7,47.9,12.5
-8.7,47.8,12.5
-8.7,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.7,47.8,12.5
-8.7,47.8,12.5
-8.7,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.5
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.8,12.6
-8.6,47.9,12.6
-8.6,47.9,12.6
-8.6,47.9,12.5
-8.5,47.8,12.5
-8.5,47.9,12.5
-8.5,47.8,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.8,12.5
-8.5,47.8,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.5,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.4
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.8,12.4
-8.5,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.5
-8.4,47.9,12.5
-8.4,47.8,12.5
-8.4,47.8,12.5
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.5
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.9,12.4
-8.4,47.8,12.4
-8.4,47.9,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.5
-8.3,47.8,12.5
-8.3,47.8,12.4
-8.3,47.8,12.4
-8.3,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.3,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.5
-8.4,47.8,12.5
-8.3,47.8,12.4
-8.3,47.8,12.4
-8.3,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.8,12.4
-8.4,47.8,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.4,47.7,12.4
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.4,14
-8.7,46.4,14
-8.7,46.4,14
-8.7,46.4,14
-8.7,46.4,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.3,14
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.7,46.4,13.9
-8.8,46.4,13.9
-8.8,46.4,13.9
-8.8,46.4,13.9
-8.8,46.4,13.9
-8.8,46.4,13.9
-8.8,46.4,13.9
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.8
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.8,46.4,13.7
-8.9,46.4,13.7
-8.9,46.4,13.7
-8.9,46.4,13.7
-8.9,46.5,13.7
-8.9,46.5,13.7
-8.8,46.5,13.7
-8.8,46.5,13.7
-8.8,46.5,13.6
-8.8,46.5,13.6
-8.8,46.5,13.6
-8.8,46.4,13.6
-8.9,46.4,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.8,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.5,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.6,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.7
-8.9,46.8,13.7
-8.9,46.8,13.7
-8.9,46.8,13.7
-8.9,46.8,13.7
-8.9,46.8,13.7
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.7
-8.9,46.8,13.7
-8.9,46.8,13.7
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.8,46.8,13.6
-8.8,46.8,13.6
-8.8,46.8,13.6
-8.8,46.8,13.6
-8.8,46.8,13.6
-8.8,46.8,13.6
-8.8,46.8,13.6
-8.8,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.8,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-8.9,46.7,13.6
-9,46.7,13.6
-8.9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-9,46.8,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.8,13.6
-8.9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.6
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.5
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.6
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9.1,46.7,13.5
-9,46.7,13.5
-9,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.6
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.7,13.5
-9.1,46.6,13.5
-9.1,46.6,13.5
-9.1,46.6,13.5
-9.1,46.6,13.5
-9.1,46.6,13.5
-9.1,46.6,13.5
-9.1,46.6,13.5
-9,46.6,13.5
-9,46.6,13.5
-9,46.6,13.5
-9,46.6,13.5
-9,46.6,13.5
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.4
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9.1,46.6,13.3
-9.1,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.3
-9,46.6,13.2
-9,46.6,13.2
-9,46.6,13.2
-9,46.6,13.2
-9,46.6,13.2
-9,46.6,13.2
-9,46.6,13.2
-9,46.6,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-8.9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.9,46.5,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.4,13.2
-8.8,46.4,13.2
-8.8,46.4,13.2
-8.8,46.4,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.4,13.2
-8.8,46.4,13.2
-8.8,46.4,13.2
-8.8,46.4,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.5,13.2
-8.8,46.4,13.2
-8.8,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.5,13.2
-8.7,46.4,13.2
-8.7,46.4,13.2
-8.7,46.5,13.2
-8.7,46.5,13.2
-8.7,46.5,13.2
-8.7,46.5,13.2
-8.7,46.5,13.2
-8.7,46.5,13.2
-8.6,46.5,13.2
-8.6,46.5,13.2
-8.6,46.5,13.2
-8.6,46.5,13.2
-8.6,46.5,13.2
-8.6,46.5,13.2
-8.6,46.5,13.2
-8.6,46.5,13.2
-8.6,46.5,13.2
-8.6,46.4,13.2
-8.6,46.4,13.2
-8.6,46.4,13.1
-8.6,46.4,13.1
-8.7,46.4,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.6,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.6,46.5,13.1
-8.7,46.5,13.1
-8.6,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
-8.6,46.5,13.1
-8.7,46.5,13.1
-8.7,46.5,13
-8.7,46.5,13
-8.7,46.5,13
